sample	chromosome	start	stop	mean	count
W3-2-1	2	209143787	211172400	-0.213	1247
W3-2-1	2	211173237	211173517	-2.829	2
W3-2-1	2	211175315	216200280	-0.238	3333
W3-2-1	2	216200907	216838931	-0.3	467
W3-2-1	2	216839442	216839840	-2.178	3
W3-2-1	2	216840453	228431047	-0.275	7769
W3-2-1	2	228433690	228433917	-2.916	2
W3-2-1	2	228437290	229262293	-0.296	586
W3-2-1	2	229264415	229266375	-2.572	2
W3-2-1	2	229268857	229867016	-0.201	386
W3-2-1	2	229867747	234878774	-0.298	3047
W3-2-1	2	234879046	234890391	-1.445	6
W3-2-1	2	234890619	242783397	-0.306	5202
W3-2-1	2	36021255	38974885	-0.298	2385
W3-2-1	2	38977371	38977402	-2.578	2
W3-2-1	2	38980922	40666215	-0.308	1201
W3-2-1	2	41389642	41947931	-0.278	469
W3-2-1	2	41949900	41950953	-1.032	5
W3-2-1	2	41951476	41983901	-0.459	35
W3-2-1	2	41989806	41999358	-1.067	9
W3-2-1	2	42000564	44392395	-0.282	1726
W3-2-1	2	44393532	44393609	-2.697	2
W3-2-1	2	44394571	49567001	-0.309	3746
W3-2-1	2	49567629	49568050	-2.246	2
W3-2-1	2	49570060	49640484	-0.265	63
W3-2-1	2	49640674	49641556	-1.075	7
W3-2-1	2	49660621	49660861	0.93	3
W3-2-1	2	49661336	49901386	-0.322	120
W3-2-1	2	49903230	50545604	-0.221	514
W3-2-1	2	50547664	50556671	-1.437	6
W3-2-1	2	50558993	51734676	-0.237	910
W3-2-1	2	51734686	51737899	-1.372	6
W3-2-1	2	51743719	52781296	-0.204	700
W3-2-1	2	52781327	52781543	0.907	8
W3-2-1	2	52787949	75883276	-0.269	15259
W3-2-1	2	75883563	98636132	-0.228	9625
W3-2-1	2	98637504	106660574	-0.275	5287
W3-2-1	3	106488178	131706697	-0.257	15812
W3-2-1	3	131708158	131708472	-2.8	2
W3-2-1	3	131714999	132260404	-0.26	445
W3-2-1	3	132532398	134564374	-0.276	1399
W3-2-1	3	134565134	134565434	-2.354	2
W3-2-1	3	134570682	136019100	-0.249	957
W3-2-1	3	136022952	136025427	-2.838	2
W3-2-1	3	136038542	139672021	-0.267	1965
W3-2-1	3	139674001	139674502	-2.598	2
W3-2-1	3	139674887	144268855	-0.286	3083
W3-2-1	3	147951851	157810734	-0.251	6265
W3-2-1	3	157814612	157815217	-2.837	2
W3-2-1	3	157819584	161885828	-0.244	2515
W3-2-1	3	162513093	162524859	0.608	10
W3-2-1	3	162528631	162540491	-1.222	10
W3-2-1	3	162545717	162623898	0.228	49
W3-2-1	3	162625981	162626604	-2.166	4
W3-2-1	3	162717728	162719563	-2.905	2
W3-2-1	3	168814909	178883671	-0.264	6646
W3-2-1	3	17036559	53870635	-0.254	23356
W3-2-1	3	178883709	178884610	0.435	22
W3-2-1	3	178885932	182205311	-0.231	1898
W3-2-1	3	182205866	190008172	-0.291	5399
W3-2-1	3	190008813	192877963	-0.205	2082
W3-2-1	3	192878046	192882904	-1.622	18
W3-2-1	3	192886436	195051895	-0.292	1451
W3-2-1	3	195746813	196792647	-0.3	524
W3-2-1	3	196946116	196952747	0.417	9
W3-2-1	3	196956827	197896119	-0.235	487
W3-2-1	3	53872753	80118232	-0.276	19485
W3-2-1	3	60346	17034503	-0.299	13908
W3-2-1	3	85480724	85481000	-3.255	2
W3-2-1	4	10214160	10231499	-2.115	29
W3-2-1	4	10234215	21372528	-0.243	8416
W3-2-1	4	12282	3264277	-0.291	1393
W3-2-1	4	172374885	172377934	-1.417	14
W3-2-1	4	172989149	172989534	-2.062	12
W3-2-1	4	172995980	181552074	-0.213	5615
W3-2-1	4	181553632	181553778	-2.756	3
W3-2-1	4	181555117	189412980	-0.266	5764
W3-2-1	4	189461364	191027924	-0.224	985
W3-2-1	4	21372570	21372646	-2.222	4
W3-2-1	4	21376738	28045491	-0.262	4728
W3-2-1	4	32539178	32544398	-1.326	5
W3-2-1	4	3265381	3265710	-1.692	3
W3-2-1	4	3266246	10210390	-0.306	4674
W3-2-1	4	33739440	33775743	0.284	22
W3-2-1	4	34779026	34788022	0.235	9
W3-2-1	4	34790517	34790753	1.223	3
W3-2-1	4	35697190	43150072	-0.268	5113
W3-2-1	4	54157128	57849251	-0.292	2641
W3-2-1	4	57850657	57850695	-3.938	2
W3-2-1	4	57851971	58708795	-0.26	746
W3-2-1	4	69220383	69333815	-0.896	24
W3-2-1	4	69390244	69537153	0.239	69
W3-2-1	4	70299465	172369347	-0.218	63516
W3-2-1	5	106555629	106707825	-0.38	122
W3-2-1	5	106708972	167427931	-0.251	40636
W3-2-1	5	12815781	12826651	-1.982	11
W3-2-1	5	12833857	16477884	-0.233	2552
W3-2-1	5	15533	12800890	-0.283	10540
W3-2-1	5	16478120	17196540	-0.364	511
W3-2-1	5	167428632	180790321	-0.3	9063
W3-2-1	5	17196954	17504278	-0.254	194
W3-2-1	5	17508439	17602062	-0.698	11
W3-2-1	5	17602460	17607768	-1.19	9
W3-2-1	5	17608240	17636806	-0.633	7
W3-2-1	5	17637862	17697602	-0.395	33
W3-2-1	5	30679615	41123038	-0.272	7357
W3-2-1	5	46271931	46273503	-2.559	6
W3-2-1	5	46278212	57310381	-0.233	5182
W3-2-1	5	57313235	57341144	-0.873	41
W3-2-1	5	57342120	80657689	-0.257	14140
W3-2-1	5	94062539	96505406	-0.286	1586
W3-2-1	5	97043592	97099685	-0.878	46
W3-2-1	6	147678655	166254820	-0.253	13689
W3-2-1	6	149662	29353408	-0.271	21973
W3-2-1	6	166256158	168652008	-0.34	1630
W3-2-1	6	168654286	171051006	-0.278	1699
W3-2-1	6	29356046	33352360	-0.382	2153
W3-2-1	6	33356247	44659586	-0.273	7445
W3-2-1	6	44659802	50219857	-0.22	3588
W3-2-1	6	50220919	50223474	-3.003	2
W3-2-1	6	78995091	79012175	0.487	30
W3-2-1	6	79024104	79026607	0.469	12
W3-2-1	6	79032318	147676131	-0.212	44158
W3-2-1	7	10682409	10901792	-0.44	144
W3-2-1	7	108348239	126588554	-0.296	11343
W3-2-1	7	10907748	10909304	-1.486	4
W3-2-1	7	10915371	11161137	-0.382	149
W3-2-1	7	11162330	11162464	-2.629	2
W3-2-1	7	11163841	22434781	-0.34	9463
W3-2-1	7	126588958	153624703	-0.348	17345
W3-2-1	7	153627177	159127005	-0.388	3884
W3-2-1	7	22435473	22436488	-3.142	2
W3-2-1	7	22438754	54386506	-0.343	23018
W3-2-1	7	43259	8448579	-0.401	4919
W3-2-1	7	54386510	54386518	-2.378	5
W3-2-1	7	54393489	66583991	-0.333	4002
W3-2-1	7	67038809	70420439	-0.367	2251
W3-2-1	7	70420990	70426142	-3.226	3
W3-2-1	7	70428243	76277910	-0.35	2282
W3-2-1	7	76310661	78403070	-0.356	1458
W3-2-1	7	78405979	97385574	-0.297	12415
W3-2-1	7	8449727	8450309	-2.586	4
W3-2-1	7	8452944	9073105	-0.388	591
W3-2-1	7	9075295	9215548	-0.247	125
W3-2-1	7	9222669	9226970	-1.211	7
W3-2-1	7	9227853	10682231	-0.279	1115
W3-2-1	7	97385641	108346491	-0.365	6088
W3-2-1	8	114124833	114124884	-3.49	2
W3-2-1	8	115729829	115738424	-1.207	6
W3-2-1	8	116420327	116420723	-2.969	2
W3-2-1	8	116422283	119319468	-0.23	1958
W3-2-1	8	11882398	17160760	-0.244	4527
W3-2-1	8	119323304	119323839	-1.314	5
W3-2-1	8	119325674	123508977	-0.242	2938
W3-2-1	8	123509767	146298156	-0.286	16154
W3-2-1	8	17161374	30628269	-0.29	10506
W3-2-1	8	30630062	34888914	-0.238	2805
W3-2-1	8	31255	6995118	-0.302	8174
W3-2-1	8	36744017	39225741	-0.269	1368
W3-2-1	8	39225852	39389030	0.373	72
W3-2-1	8	39389125	114120986	-0.231	43781
W3-2-1	8	7860796	11881860	-0.33	3392
W3-2-1	9	10272394	10272415	-2.112	2
W3-2-1	9	10523383	10524042	-1.819	3
W3-2-1	9	10574031	10581485	0.319	18
W3-2-1	9	10581573	11085782	-0.211	409
W3-2-1	9	11086183	11098891	0.442	15
W3-2-1	9	11824306	11839400	-0.946	8
W3-2-1	9	11995297	20350254	-0.23	7224
W3-2-1	9	25679024	25679203	-3.434	2
W3-2-1	9	32161575	37033160	-0.286	3094
W3-2-1	9	37033361	37034617	-2.849	2
W3-2-1	9	37034669	38796108	-0.284	1247
W3-2-1	9	37747	602904	-0.285	536
W3-2-1	9	606700	606962	-2.516	4
W3-2-1	9	607308	9159868	-0.266	8510
W3-2-1	9	70944489	141091395	-0.288	49376
W3-2-1	9	9822039	9824600	0.461	11
W3-2-1	9	9961522	9966963	-0.704	14
W3-2-1	10	111010159	111010333	-1.976	3
W3-2-1	10	119828177	119828342	-2.497	2
W3-2-1	10	124577757	124577882	-3.234	2
W3-2-1	10	19644683	19645152	-2.012	4
W3-2-1	10	19824906	19836838	-0.803	14
W3-2-1	10	20322838	20325877	0.54	12
W3-2-1	10	20550369	20567352	-0.322	14
W3-2-1	10	20580058	20591648	-0.915	8
W3-2-1	10	20595863	20619385	-0.362	30
W3-2-1	10	20620595	20623777	0.297	6
W3-2-1	10	20629120	20707975	-0.224	79
W3-2-1	10	20708278	20743954	0.33	9
W3-2-1	10	20746054	20746200	-3.204	2
W3-2-1	10	24377675	24377922	1.048	10
W3-2-1	10	31251335	31251780	-2.347	11
W3-2-1	10	63318019	63318204	-2.338	2
W3-2-1	10	63361987	63378049	-0.674	16
W3-2-1	10	63780456	63780945	-1.944	2
W3-2-1	10	65616082	65826696	-0.377	171
W3-2-1	10	66399410	66399870	-2.451	2
W3-2-1	10	70944654	74153317	-0.22	2488
W3-2-1	10	72760	19643200	-0.2	16507
W3-2-1	11	112311859	112696870	-0.308	291
W3-2-1	11	112698607	112699034	-3.09	2
W3-2-1	11	112699262	134944770	-0.303	16936
W3-2-1	11	198510	20305057	-0.284	14537
W3-2-1	11	20305097	33469252	-0.226	9401
W3-2-1	11	33469770	34055552	-0.292	449
W3-2-1	11	34057822	34058107	-2.182	2
W3-2-1	11	34058726	36643726	-0.287	2306
W3-2-1	11	36643951	37117826	-0.222	340
W3-2-1	11	37118106	37119148	-2.083	3
W3-2-1	11	42440336	48339044	-0.268	3649
W3-2-1	11	49853416	49853623	-1.663	4
W3-2-1	11	49853640	60801130	-0.209	4163
W3-2-1	11	60801693	80384836	-0.291	10679
W3-2-1	11	80386222	112307195	-0.232	22538
W3-2-1	12	112123284	112123565	-2.98	2
W3-2-1	12	112125405	127637947	-0.291	10703
W3-2-1	12	127639922	127806419	-0.534	149
W3-2-1	12	127812106	132120247	-0.322	3879
W3-2-1	12	132240518	133778190	-0.306	513
W3-2-1	12	150443	4307261	-0.293	2904
W3-2-1	12	4307573	4313142	-1.042	13
W3-2-1	12	4315141	4907653	-0.245	509
W3-2-1	12	48725240	48725416	-2.776	3
W3-2-1	12	48730037	58770724	-0.268	5726
W3-2-1	12	4910449	5207683	-0.337	319
W3-2-1	12	5209048	5244294	-0.665	34
W3-2-1	12	5244410	6060960	-0.3	771
W3-2-1	12	58771485	66622060	-0.224	4962
W3-2-1	12	6061069	6063974	-1.103	8
W3-2-1	12	6065070	8292683	-0.325	1155
W3-2-1	12	66625972	71326014	-0.308	3511
W3-2-1	12	71339301	92065815	-0.204	13035
W3-2-1	12	8294918	9630557	-0.241	703
W3-2-1	12	92068844	112121870	-0.28	13678
W3-2-1	12	9633375	9713675	-1.36	24
W3-2-1	12	9714954	48725043	-0.255	24644
W3-2-1	13	19026950	52454393	-0.262	23887
W3-2-1	13	52455098	55693232	-0.207	1891
W3-2-1	13	55693330	55695068	-0.952	10
W3-2-1	13	59112251	60546538	-0.236	970
W3-2-1	13	60547996	60586727	0.327	16
W3-2-1	13	60721640	61436597	-0.333	490
W3-2-1	13	72265696	81191176	-0.254	6428
W3-2-1	13	90436201	115108398	-0.272	18009
W3-2-1	14	106541754	106569464	0.56	14
W3-2-1	14	106923082	107145565	-0.237	142
W3-2-1	14	107167986	107285437	-0.205	84
W3-2-1	14	19796185	20422254	0.226	165
W3-2-1	14	20538696	26839051	-0.263	4469
W3-2-1	14	30651785	40607611	-0.246	6490
W3-2-1	14	47132410	47132830	-2.01	3
W3-2-1	14	49475082	106526967	-0.262	37669
W3-2-1	15	20581452	20581456	-1.275	5
W3-2-1	15	22285770	22311812	0.992	7
W3-2-1	15	22558425	76891242	-0.26	34839
W3-2-1	15	76891512	76895345	-2.64	14
W3-2-1	15	76895768	98248738	-0.278	14961
W3-2-1	15	98250423	98279039	-0.777	39
W3-2-1	15	98279543	102469041	-0.29	3197
W3-2-1	16	12654504	26601002	-0.273	8475
W3-2-1	16	26603412	26604008	-2.846	2
W3-2-1	16	26604556	32588623	-0.276	2565
W3-2-1	16	32588902	32588907	-2.739	4
W3-2-1	16	32588910	58847217	-0.261	9269
W3-2-1	16	60778	12654408	-0.327	9791
W3-2-1	16	65583682	76531199	-0.262	6490
W3-2-1	16	76534443	76534558	-3.511	2
W3-2-1	16	76535413	77091611	-0.25	407
W3-2-1	16	77093545	90287536	-0.326	12495
W3-2-1	17	13063725	39374632	-0.275	13294
W3-2-1	17	39562472	55686013	-0.27	9818
W3-2-1	17	527	8242911	-0.315	4701
W3-2-1	17	55687489	55702257	-1.075	16
W3-2-1	17	55704657	64383060	-0.26	4545
W3-2-1	17	64383331	65006039	-0.388	538
W3-2-1	17	65006524	69390945	-0.268	3021
W3-2-1	17	69392323	69392419	-2.954	2
W3-2-1	17	69393048	70269760	-0.263	702
W3-2-1	17	70270676	81049726	-0.344	6166
W3-2-1	17	8247548	8247734	-3.562	2
W3-2-1	17	8249459	13062795	-0.326	3624
W3-2-1	18	11543	13607040	-0.303	10020
W3-2-1	18	13607232	22322715	-0.248	2920
W3-2-1	18	22322903	22323183	-2.656	2
W3-2-1	18	22325428	38258706	-0.248	10465
W3-2-1	18	38258728	38260824	0.928	12
W3-2-1	18	38260838	38265390	0.533	8
W3-2-1	18	38268024	40508687	-0.264	1561
W3-2-1	18	40509100	40520459	-0.93	15
W3-2-1	18	40521178	48565239	-0.28	5633
W3-2-1	18	48582149	48582337	0.576	6
W3-2-1	18	48603861	48604331	0.397	15
W3-2-1	18	48686277	48802378	-0.335	69
W3-2-1	18	48830668	49534907	-0.338	516
W3-2-1	18	49536393	54690451	-0.234	3279
W3-2-1	18	54690809	57795972	-0.322	2442
W3-2-1	18	58845645	60267580	-0.312	1002
W3-2-1	18	60267933	62406884	-0.233	1588
W3-2-1	18	62464284	63202996	-0.221	479
W3-2-1	18	63203455	63204718	0.656	14
W3-2-1	18	63207197	66746107	-0.202	2656
W3-2-1	18	66746245	66757697	-0.693	38
W3-2-1	18	66757710	66758247	-1.298	7
W3-2-1	18	66758267	70950855	-0.229	3124
W3-2-1	18	70951212	78015057	-0.312	5282
W3-2-1	19	19574794	20498407	-0.26	545
W3-2-1	19	20855598	47017954	-0.296	13790
W3-2-1	19	47020564	54718109	-0.336	4366
W3-2-1	19	54718939	54719006	-1.981	4
W3-2-1	19	54721631	56282370	-0.341	829
W3-2-1	19	56282536	56283068	-2.035	4
W3-2-1	19	56286294	59097855	-0.323	1893
W3-2-1	19	90911	19571964	-0.357	8745
W3-2-1	20	1557191	1581769	-0.901	59
W3-2-1	20	1582093	6668823	-0.339	3848
W3-2-1	20	40253687	62956154	-0.336	16990
W3-2-1	20	61306	1552504	-0.307	1220
W3-2-1	20	6669423	6670085	-2.671	3
W3-2-1	20	6670757	6846239	-0.4	163
W3-2-1	20	6879330	7263956	-0.37	296
W3-2-1	20	7264107	40243937	-0.295	21046
W3-2-1	21	32289793	32323439	-0.4	25
W3-2-1	21	32324125	32324502	-2.605	2
W3-2-1	21	32324969	33904856	-0.293	1155
W3-2-1	21	33906446	33906744	-2.888	2
W3-2-1	21	33909044	48096958	-0.299	10605
W3-2-1	21	9764385	32289133	-0.219	13316
W3-2-1	22	16052529	19569002	-0.263	1789
W3-2-1	22	19571665	19572770	-4.201	2
W3-2-1	22	19573173	22381835	-0.269	1523
W3-2-1	22	22382109	22382345	0.847	6
W3-2-1	22	22386434	22439298	-0.267	101
W3-2-1	22	22440499	22453684	0.293	17
W3-2-1	22	22491846	22492140	0.498	6
W3-2-1	22	22495280	22502866	-0.213	27
W3-2-1	22	22517826	22541402	-0.417	50
W3-2-1	22	22691495	22729582	-0.366	55
W3-2-1	22	22732213	22740318	-1.265	4
W3-2-1	22	22740320	23112535	-0.217	222
W3-2-1	22	23112752	23121382	0.537	9
W3-2-1	22	23124389	25081339	-0.234	1204
W3-2-1	22	25082116	25082535	-2.35	3
W3-2-1	22	25087674	28067389	-0.282	3025
W3-2-1	22	28069154	32635037	-0.227	2660
W3-2-1	22	32635435	32636089	-2.007	2
W3-2-1	22	32637148	36527967	-0.253	3388
W3-2-1	22	36528895	39967785	-0.306	2034
W3-2-1	22	39975427	42955789	-0.211	1694
W3-2-1	22	42957288	51234456	-0.299	6386
W3-2-1	23	119805	516777	-0.424	78
W3-2-1	23	153199958	153200135	-2.063	4
W3-2-1	23	153576709	153577340	-1.384	8
W3-2-1	23	1848448	1872771	-1.107	7
W3-2-1	23	1872954	2569654	-0.38	148
W3-2-1	23	2571458	2603913	-0.881	20
W3-2-1	23	2604460	2665210	-0.523	33
W3-2-1	23	600734	1843215	-0.369	168
W3-2-1	24	19467980	21054465	-1.885	757
W3-2-1	24	21055214	24514860	-1.599	1367
W3-2-1	24	24515803	26244615	-1.936	343
W3-2-1	24	26244826	26598703	-1.134	81
W3-2-1	24	2650439	2978679	-1.454	164
W3-2-1	24	26604819	27367488	-2.234	98
W3-2-1	24	27387928	27529085	-0.84	36
W3-2-1	24	27535031	27609289	-1.658	27
W3-2-1	24	27609971	27717921	-0.85	32
W3-2-1	24	27718193	28539283	-1.876	307
W3-2-1	24	28539371	28799936	-1.108	153
W3-2-1	24	2985596	6101397	-0.898	1012
W3-2-1	24	58969947	58994857	-0.529	44
W3-2-1	24	58995039	59017742	-0.224	100
W3-2-1	24	59017751	59020717	-1.157	29
W3-2-1	24	59020916	59032809	-0.288	80
W3-2-1	24	6101426	6400206	-1.818	126
W3-2-1	24	6400538	19467251	-1.55	4911
W3-2-1	25	11186	11251	0.239	5
W3-2-1	25	11299	13708	-0.758	84
W3-2-1	25	195	489	0.516	8
W4-1-1	1	112695674	112697391	-2.074	26
W4-1-1	1	12892310	12927108	-0.656	13
W4-1-1	1	13842512	13842586	-1.133	2
W4-1-1	1	14209686	14216113	-0.65	6
W4-1-1	1	14216150	14289509	-0.2	74
W4-1-1	1	14388663	14445431	-0.217	42
W4-1-1	1	14445793	14460986	-0.613	10
W4-1-1	1	149024803	149436843	-0.403	180
W4-1-1	1	151667718	151669997	-0.905	3
W4-1-1	1	152555707	152586595	0.874	35
W4-1-1	1	152761924	152768360	0.3	35
W4-1-1	1	17045459	17257944	-0.402	80
W4-1-1	1	196738624	196815792	-0.421	97
W4-1-1	1	229816857	229820197	-3.71	3
W4-1-1	1	248575888	248637265	-0.601	30
W4-1-1	1	5782721	5782769	-2.111	2
W4-1-1	1	72768937	72811149	-1.685	45
W4-1-1	1	9849309	9852700	-3.111	2
W4-1-1	2	18176039	18193265	0.262	47
W4-1-1	2	194912455	194987867	-0.886	66
W4-1-1	2	220212666	220212719	-2.765	2
W4-1-1	2	22912502	22913075	-1.597	3
W4-1-1	2	33133316	33133661	-1.513	3
W4-1-1	2	34523979	34525581	-1.506	2
W4-1-1	2	34685280	34741027	0.213	56
W4-1-1	2	35977791	35987948	-1.428	8
W4-1-1	2	38977371	38977402	-3.785	2
W4-1-1	2	89603925	90121416	-0.586	95
W4-1-1	2	90134821	90274767	-0.652	71
W4-1-1	3	192880727	192882904	-1.597	11
W4-1-1	4	10191699	10191864	-2.027	2
W4-1-1	4	10192015	10210390	-0.201	44
W4-1-1	4	10214160	10231499	-1.696	29
W4-1-1	4	8570760	8570776	-1.773	2
W4-1-1	5	103860374	103860549	-2.827	3
W4-1-1	5	180378711	180418104	-1.72	19
W4-1-1	5	57321586	57341144	-0.549	38
W4-1-1	5	91921578	91921597	-2.795	2
W4-1-1	6	32751962	32754920	-3.135	4
W4-1-1	6	79076167	79079963	0.375	6
W4-1-1	7	126045483	126046616	-1.401	12
W4-1-1	7	142476037	142486046	-1.713	31
W4-1-1	7	154393172	154399614	-2.643	4
W4-1-1	7	54386506	54386518	-1.644	6
W4-1-1	7	54393489	54872119	-0.238	365
W4-1-1	7	54872225	55095197	0.377	171
W4-1-1	7	55095551	55095829	-0.859	2
W4-1-1	7	55097365	55127531	0.402	57
W4-1-1	7	55164154	55218903	0.447	114
W4-1-1	7	55219143	55335689	0.275	108
W4-1-1	7	55335783	55475666	0.444	83
W4-1-1	7	55476423	57205768	-0.207	722
W4-1-1	7	62689349	62792802	-0.698	18
W4-1-1	7	64594066	64651350	0.494	10
W4-1-1	8	12216849	12240183	0.259	13
W4-1-1	8	12240305	12241522	0.816	10
W4-1-1	8	12241814	12275811	0.296	32
W4-1-1	8	1378411	1380611	-1.702	4
W4-1-1	8	3750935	3751130	-3.66	2
W4-1-1	8	39235604	39386966	-2.211	60
W4-1-1	9	23363116	23372400	-3.082	7
W4-1-1	9	23373485	23396329	-0.242	17
W4-1-1	10	124344224	124356813	-2.496	6
W4-1-1	10	135229720	135229869	-2.349	2
W4-1-1	10	135449358	135506705	-0.956	5
W4-1-1	11	18940871	18961989	0.343	67
W4-1-1	11	49853416	49853623	-1.264	4
W4-1-1	11	55374189	55435128	-0.277	44
W4-1-1	11	55437720	55441603	-0.862	4
W4-1-1	11	55442319	55475670	-0.305	30
W4-1-1	12	28095559	28097645	-2.52	10
W4-1-1	14	20037147	20425510	-0.393	155
W4-1-1	15	20216956	20269774	-0.921	9
W4-1-1	15	20284067	22311811	-0.337	339
W4-1-1	15	22311812	22588019	-0.582	164
W4-1-1	16	78372441	78381263	-1.967	15
W4-1-1	16	85092397	85092748	-1.332	5
W4-1-1	16	85932132	85933038	-1.72	3
W4-1-1	17	18319863	18465222	0.458	31
W4-1-1	17	39423015	39430451	-0.902	23
W4-1-1	17	76817090	76817463	-1.537	2
W4-1-1	18	38260491	38265390	-3.024	14
W4-1-1	19	20596207	20721234	-0.592	78
W4-1-1	21	25588250	25588340	-1.726	3
W4-1-1	21	33906446	33906744	-2.957	2
W4-1-1	21	44970874	44972813	-2.507	2
W4-1-1	23	150293935	150295460	-2.376	2
W4-1-1	23	2666354	34039588	0.203	21751
W4-1-1	23	34039900	34070287	-0.38	27
W4-1-1	23	34073425	54765787	0.202	10795
W4-1-1	24	18122324	28558069	-1.514	3727
W4-1-1	24	2650439	2978679	-1.294	164
W4-1-1	24	28572577	28799936	-0.982	144
W4-1-1	24	2985596	5966657	-0.746	941
W4-1-1	24	59017742	59020193	-0.663	21
W4-1-1	24	5969759	6117911	-1.011	70
W4-1-1	24	6120433	6296424	-1.821	83
W4-1-1	24	6299047	18121600	-1.337	4234
W4-1-1	25	195	204	2.6	2
W4-2-1	1	112695674	112697391	-2.037	26
W4-2-1	1	112705957	148893346	-0.2	6649
W4-2-1	1	148906618	149578723	-0.461	205
W4-2-1	1	152552820	152555176	-1.003	4
W4-2-1	1	152555528	152586595	0.739	36
W4-2-1	1	152590495	229811170	-0.202	53049
W4-2-1	1	17016260	17258502	-0.492	99
W4-2-1	1	229816857	229820197	-2.784	3
W4-2-1	1	229820431	249224389	-0.205	14468
W4-2-1	1	5782721	5782769	-2.246	2
W4-2-1	1	5785135	9844775	-0.218	2380
W4-2-1	1	72768937	72811149	-1.5	44
W4-2-1	1	9849309	9852700	-3.654	2
W4-2-1	2	174343700	174344080	-2.742	3
W4-2-1	2	18176039	18206220	0.225	53
W4-2-1	2	194912455	194987867	-0.825	66
W4-2-1	2	220212666	220212719	-2.941	2
W4-2-1	2	22912502	22913075	-1.858	3
W4-2-1	2	229264415	229266375	-2.753	2
W4-2-1	2	34699315	34743037	0.222	56
W4-2-1	2	35975974	35987948	-1.579	9
W4-2-1	2	52754469	52781498	0.229	37
W4-2-1	2	52781505	52781543	0.95	3
W4-2-1	2	89603925	90121416	-0.697	95
W4-2-1	2	90121434	90134116	-0.208	21
W4-2-1	2	90134280	90301265	-0.717	73
W4-2-1	3	162514628	162615916	0.34	62
W4-2-1	3	192880588	192882904	-1.531	12
W4-2-1	3	197054545	197056973	-1.309	3
W4-2-1	4	10214160	10231250	-1.872	28
W4-2-1	4	113538334	113539384	-2.519	3
W4-2-1	4	127383387	127389056	-1.893	3
W4-2-1	4	130502729	130503097	-1.369	7
W4-2-1	4	131041934	131054231	-1.436	3
W4-2-1	4	131847846	131848057	-1.316	3
W4-2-1	4	133521877	133549227	-0.563	22
W4-2-1	4	133824056	133824142	-2.136	4
W4-2-1	5	162903509	168967276	-0.243	4433
W4-2-1	5	180378711	180414466	-2.059	14
W4-2-1	5	180417208	180790321	-0.226	185
W4-2-1	5	57326164	57332398	-0.783	23
W4-2-1	5	64077966	74037386	-0.265	5497
W4-2-1	6	115313523	139594446	-0.233	15808
W4-2-1	6	167698769	167699403	-2.894	2
W4-2-1	6	167699704	171051006	-0.244	2140
W4-2-1	6	28697964	31280970	-0.247	1261
W4-2-1	6	31286277	31296452	-1.453	12
W4-2-1	6	31309104	32688616	-0.245	674
W4-2-1	6	32688633	32688854	-2.578	2
W4-2-1	6	32689324	32751614	-0.29	61
W4-2-1	6	32751962	32754920	-2.362	4
W4-2-1	6	32759252	33672747	-0.239	531
W4-2-1	6	53931152	53931856	1.092	7
W4-2-1	7	126046025	126046877	-1.744	8
W4-2-1	7	126046878	142476077	-0.2	10651
W4-2-1	7	142476720	142479723	-2.76	8
W4-2-1	7	142479808	142485700	-1.054	16
W4-2-1	7	142485772	142486046	-2.345	5
W4-2-1	7	154393172	154400830	-2.321	5
W4-2-1	7	154401017	159127005	-0.201	3347
W4-2-1	7	54386506	54386518	-1.988	6
W4-2-1	7	54393489	54667926	-0.23	193
W4-2-1	7	54671417	54671516	-1.208	3
W4-2-1	7	54671947	55095197	-0.241	340
W4-2-1	7	55095551	55095829	-2.557	2
W4-2-1	8	31255	7238020	-0.251	8219
W4-2-1	8	39235604	39386966	-2.167	60
W4-2-1	8	39388300	146298156	-0.222	66257
W4-2-1	8	7860796	39230660	-0.237	23599
W4-2-1	9	10509682	10509698	-2.458	2
W4-2-1	9	11360785	11366607	-1.807	3
W4-2-1	9	23363934	23373485	-2.427	7
W4-2-1	9	37747	61421	-0.311	9
W4-2-1	9	5037454	5039471	-1.03	11
W4-2-1	9	63525	88031	-1.498	4
W4-2-1	10	111010159	111010333	-1.961	3
W4-2-1	10	119828177	119828342	-2.235	2
W4-2-1	10	120164205	120164251	-1.796	2
W4-2-1	10	122868170	122868596	-1.713	2
W4-2-1	10	124344110	124351013	-2.857	6
W4-2-1	10	135229720	135229869	-2.252	2
W4-2-1	10	135449358	135506705	-1.171	5
W4-2-1	10	24377675	24377683	1.032	7
W4-2-1	10	2919912	2919975	-1.847	3
W4-2-1	10	4290839	4291017	1.784	3
W4-2-1	10	63780456	63780945	-2.495	2
W4-2-1	11	18940857	18961989	0.334	68
W4-2-1	12	28095559	28097645	-2.349	10
W4-2-1	12	48725240	48725416	-2.117	3
W4-2-1	12	58730152	58730163	-1.365	2
W4-2-1	13	19026950	38071135	-0.243	13974
W4-2-1	13	38072037	38088375	0.316	18
W4-2-1	13	38088388	48549065	-0.252	7442
W4-2-1	13	48549837	90076816	-0.225	26244
W4-2-1	13	90077356	115108398	-0.256	18249
W4-2-1	14	106479676	106479942	-2.14	2
W4-2-1	14	106482129	106629131	-0.24	70
W4-2-1	14	20137347	20422254	-0.436	146
W4-2-1	14	22325074	22327316	-1.442	5
W4-2-1	14	24446632	24453144	-1.633	5
